Time,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6
0.0042,0.4210249461535831,0.8625596710060726,0.9068211908925083,0.6970263202068527,0.6008872823256379,0.613016635821918
0.00424,0.23452813271947826,0.29426623460939794,0.6685986217783553,0.6355601835420545,0.4605696584569837,0.0015299187967795502
0.00428,0.7986288120821505,0.8468421714674441,0.3673901342766698,0.9648647826808617,0.3350399809025232,0.024914473833789752
0.00432,0.1297835983413539,0.41346173029432276,0.9337592409962823,0.5344643469170715,0.9993322004151108,0.07594441573009847
0.00436,0.5699325831258376,0.621837073399412,0.3069706187601946,0.24368570499320097,0.4663509211349507,0.8375299450160094
0.0044,0.49919669783403053,0.06553617499460773,0.8738122028785812,0.7642979608778961,0.16222073190126673,0.3221461169372213
0.00444,0.48221309041195526,0.890209479838596,0.6304004620543601,0.35801608528750817,0.6304828773270752,0.9513720319608051
0.00448,0.24482695934141885,0.49109592473746955,0.1324699311627433,0.7605179016733643,0.06359630367226898,0.2128937137354514
0.00452,0.7838238880319521,0.2589771011367141,0.7488318047301371,0.14620733835791744,0.043048592911528405,0.5915447154182183
0.00456,0.26832972474244876,0.5511315239154613,0.33426498524786863,0.8317825955889088,0.1236800644014201,0.7121473636745127
0.0046,0.10668324780095506,0.3030006052928498,0.6770343201943279,0.8983584918277683,0.7828428640824939,0.40138002219623037
0.00464,0.21462498078973946,0.3028805703662799,0.38646354946403527,0.3985151948198319,0.08723942814218366,0.29950062455031345
0.00468,0.7196333243481515,0.9995621807924553,0.877398445777491,0.8245823235052047,0.8541382960714917,0.6655889353817384
0.00472,0.27878974449285177,0.28847241900981724,0.3668581809558188,0.48713656685111717,0.007432033407169469,0.3180141242080805
0.00476,0.9027871883529283,0.7704522955031824,0.07696847642678262,0.1109531035582978,0.45662073129465985,0.4413860292177909
0.0048,0.016730625412167743,0.6109069636936293,0.7710340738695703,0.7414057539394486,0.06437449732068767,0.901629300440517
0.00484,0.11702444454222694,0.08574529278269905,0.10017037729195222,0.32162304170339906,0.2966917907725839,0.09481692848393086
0.00488,0.07501629587254943,0.6108277909404728,0.4035020393115851,0.9281146872294118,0.034278853497316186,0.8122673747437752
0.00492,0.5318559762179325,0.9056053544225817,0.969943498710387,0.00363179197214758,0.38968628702323926,0.4873333137933651
0.00496,0.35622998823548857,0.9671449633412931,0.15895277940635733,0.07175939523166519,0.2461760844070614,0.946793226071247
0.005,0.0889271455531403,0.9596443785914627,0.5059496738410866,0.3913984297083921,0.98487531743143,0.6681281499621976
0.00504,0.5687018310195011,0.8120484565766449,0.9148657075360842,0.18465286364601985,0.36669144331380543,0.1335644729156631
0.00508,0.8324784334768249,0.5444671865702596,0.5963110021927543,0.09237170348689283,0.9178521078116578,0.7831146675986803
0.00512,0.15262374933832257,0.7765078225478259,0.3712159433163924,0.1366333324260034,0.38336694546620953,0.8727260370129949
0.00516,0.06716711877288162,0.6726631506333789,0.4770782221355261,0.8152939461147798,0.8661653078093124,0.18465599712829772
0.0052,0.10303174116898617,0.029306481410899643,0.650644430069973,0.16683002940529246,0.318132504888882,0.6647073109252923
0.00524,0.029756284332239313,0.2048213103990062,0.8822288572258935,0.37293068158041953,0.849949669099235,0.11365735816606992
0.00528,0.3370488535423529,0.9104162207849041,0.19708912563758885,0.4781460318168398,0.4889819849161384,0.7959263574148924
0.00532,0.9473142592386714,0.8220412600395197,0.862399621163636,0.11658797210762373,0.12471954681787045,0.016176671911591556
0.00536,0.9914477840657716,0.6451154405106158,0.846638344044065,0.5135497423793203,0.9029569285788953,0.2666247769384227
0.0054,0.7144196763400608,0.8316854572827862,0.5089538317337315,0.08813295629164819,0.9825499077721273,0.602731118025205
0.00544,0.2843232881954535,0.8530736879788432,0.4168005130593678,0.5342634756165029,0.9010456227269789,0.12325355912536906
0.00548,0.830970887530091,0.42478269131045276,0.40016691921838066,0.2824300913025217,0.3603184981003569,0.5832727259602295
0.00552,0.577145518096232,0.6621125258444804,0.4904314945409415,0.31664678020954473,0.11244671571318643,0.022607444586810743
0.00556,0.6937923613253981,0.4799248937207976,0.335673537480193,0.17433852200674727,0.43628523637129013,0.49097360182102734
0.0056,0.7511866311152041,0.23125731040459652,0.9487342558248055,0.9292492710416943,0.22245550229723599,0.07763402359269422
0.00564,0.8605075704598852,0.5007044836985737,0.7641293639512792,0.5730448698869395,0.18894573274797044,0.9078227802647444
0.00568,0.6671970487676554,0.757928096901191,0.7758072178722878,0.3225850095888637,0.6555542145179596,0.7996541866375037
0.00572,0.32947249538623746,0.7229616105674197,0.7904700766860859,0.4804291422523864,0.7989219233669217,0.5598945870473073
0.00576,0.33704122509164436,0.41124792493302875,0.5684073103187015,0.7312087210199216,0.40976371097251985,0.4860412239224067
0.0058,0.3739904090614401,0.5851209773497434,0.6203032835577854,0.7991505064736251,0.543981056025171,0.4974768537629445
0.00584,0.31300047886885585,0.6370317219049763,0.9195681712505398,0.9271400099084067,0.8484828045393692,0.46104879483050865
0.00588,0.35267596127162004,0.7172047355863762,0.8794323429763203,0.6877242956736787,0.7949896676628078,0.1367508922019679
0.00592,0.2831079592171083,0.7629202005167258,0.4198759162450373,0.12884180154007707,0.08631379487200386,0.8617578613096426
0.00596,0.6720382963656604,0.45545501568054914,0.2206250751153097,0.2735156668481057,0.19827270435213906,0.962783292709813
0.006,0.9297246803683522,0.7352306638919446,0.8156996568397815,0.03858958950161684,0.9989098007442396,0.8356183670655609
0.00604,0.7490261997085997,0.3221594662586268,0.5700705197380098,0.1981512543568713,0.01767746819859206,0.7533664530271015
0.00608,0.7158217973308727,0.05740235496436985,0.23626189422151744,0.12634677216303247,0.4744174667445875,0.6446658206182603
0.00612,0.5153732546736292,0.26267773500043223,0.5165209929739406,0.9050093196436559,0.7068725049068605,0.5396285265865188
0.00616,0.0754607923555981,0.6913021843084038,0.693519945058227,0.5511623260437267,0.3532182398605971,0.0039457358277177335
0.0062,0.18305786099280608,0.7058975675359944,0.7444578968977827,0.5883646982481738,0.6638546675761169,0.6902400776384169
0.00624,0.40825197443308947,0.31322303481212865,0.8719387439551698,0.29482423385408996,0.34358095940477695,0.5572291944772562
0.00628,0.11467299771761352,0.18041240627455157,0.9140478519048657,0.6202136652178898,0.38540747999587277,0.9553552071696045
0.00632,0.22470136870369573,0.11349667287364307,0.2878597485110157,0.2602386690807551,0.28582012667564394,0.1870463283874011
0.00636,0.93808712430168,0.624921351270749,0.1903257973502005,0.24607732789011894,0.8319449485749749,0.5293352011144701
0.0064,0.035620432159393145,0.06254398357977009,0.38315956833800224,0.7082871485038142,0.5437139017684437,0.3086098361667622
0.00644,0.7125926042569146,0.05014686538400792,0.27012545745620176,0.3754914394800464,0.15819002109794156,0.5995575094120003
0.00648,0.7865065379059546,0.653352397667456,0.7790972388155829,0.5416379538316526,0.6277679990064043,0.6857808338178091
0.00652,0.7635186527771567,0.9999064662397188,0.44089508761525253,0.15851940635997763,0.18832792656761566,0.440751150602988
0.00656,0.815412729508667,0.5979751070600472,0.17695127261458088,0.15581087857418885,0.9800717746701787,0.6482694846310246
0.0066,0.2206503976334171,0.9423095080125986,0.8467381609662331,0.6242419836104531,0.8912875994428925,0.940966611441293
0.00664,0.8302638464825444,0.7816611620542682,0.9922819630381763,0.5220659376421742,0.2672335859100572,0.8112093151474353
0.00668,0.46703326510723064,0.6802048955870406,0.31083594619779853,0.5956907158122362,0.5816507113234305,0.02140993005780034
0.00672,0.6526347630315085,0.9263453451566722,0.8840056120123354,0.9586387955031563,0.8888580659417503,0.345279528420396
0.00676,0.8692982506255424,0.08656866486426429,0.17989935244527677,0.504137875258047,0.6472535460385829,0.38239396453108043
0.0068,0.6248598192794809,0.23227388017319106,0.5913567812195043,0.715503247252725,0.4181639594997305,0.7867151199607736
0.00684,0.4486165658393402,0.8228899856083354,0.7835623306738773,0.32441524149882517,0.0877258360612182,0.05422232090591683
0.00688,0.6091436887592994,0.8767190599926693,0.1088200223454423,0.8291097719879913,0.5782008910643569,0.659283923019336
0.00692,0.40270136332428697,0.36216916808608945,0.9856996375741002,0.7688411947602318,0.9568986763582015,0.21256980099485134
0.00696,0.6867209472089543,0.5370851352449413,0.4197006302728147,0.07124078149888824,0.6598624679182912,0.5235159752372913
0.007,0.023874188036962174,0.45247587945678025,0.8845355170947097,0.6840337838422839,0.2938906015466659,0.8562797187288886
0.00704,0.4424516405519201,0.6624734136128331,0.9792584545151504,0.5967776426056708,0.882973311005164,0.2878979745386353
0.00708,0.9892761014076212,0.5232394992841366,0.14105349126482758,0.3470211367504282,0.5834942459928799,0.40501057699961707
0.00712,0.4940481183429398,0.6607869870593827,0.28102282636441267,0.5538520378954455,0.7049306803644494,0.22650053081785948
0.00716,0.5113501170247502,0.3401691913233501,0.018401991885173996,0.285503582881383,0.7730919457398536,0.774197366145441
0.0072,0.80515442858452,0.9839753074634554,0.9171258623916684,0.5512151951122427,0.18636570440411004,0.6737066863911451
0.00724,0.307614334204634,0.15014850935289448,0.058862276544307535,0.7522035959239854,0.11782211345696325,0.799207172345343
0.00728,0.6791862069506419,0.7039068242100244,0.9861869650771358,0.08298941849986075,0.8754531895943821,0.7019908530674053
0.00732,0.5368305357682552,0.44275613591382734,0.33965613079265466,0.18877316568620983,0.21597068597667435,0.793941026846475
0.00736,0.5710294995247062,0.4426943936917088,0.013486969303372232,0.32117241504683225,0.9061708881717904,0.428890436852161
0.0074,0.2255316675647442,0.2445519476324941,0.546289278466524,0.24607130333539606,0.996137538264941,0.22377623770095356
0.00744,0.5257882618284206,0.6213925949779779,0.12367518896506446,0.24530935631971618,0.7210956887465857,0.35190113797753386
0.00748,0.4062307383051398,0.3655460435531327,0.46541304813077444,0.07671942257448383,0.3477825363250313,0.784991574028111
0.00752,0.44825935542229167,0.9333647867309182,0.5903454232930005,0.6311133925843215,0.5359283173771098,0.9235070805739376
0.00756,0.4416887383522854,0.31499635217268607,0.12318146244542783,0.5918619921179795,0.4385247569146179,0.1611153435889089
0.0076,0.7570557581234201,0.5207141554029578,0.4323247898568443,0.19632911226470195,0.3519262668133386,0.9233032935718409
0.00764,0.766464136704277,0.27524105592884285,0.40683700440669845,0.2022016721921488,0.8608959421199697,0.33994422859731677
0.00768,0.6194859254040384,0.34736541991043424,0.6329781551348339,0.918537567096998,0.24305156986249332,0.8205809250616952
0.00772,0.5039026297224379,0.626127698035693,0.8316290878184606,0.378432730146558,0.890370513969698,0.2903106705513808
0.00776,0.22073254097982864,0.5523282605019724,0.3767823448029767,0.03558348463526417,0.8172900581538709,0.5917094003587707
0.0078,0.41168045010412047,0.5677267889255905,0.9443847102598253,0.5904069120566265,0.31026525641205316,0.5097759724317432
0.00784,0.9925980848385899,0.9318832467939184,0.4355879622399472,0.649134007572553,0.07832852786554967,0.9404602257372014
0.00788,0.7279072949778147,0.9513614705471777,0.20392956501531223,0.31254831832004126,0.552291644387176,0.882428663388775
0.00792,0.8589746489502667,0.16098595337018784,0.2052267924202631,0.7195489502233923,0.03526436352076667,0.6264712669598387
0.00796,0.9120810364927479,0.7741296381872368,0.08432602367686304,0.46137347510479054,0.3917939845949263,0.13011579602271606
0.008,0.8888776426901741,0.11086167619318432,0.17926783313153716,0.1511217358420167,0.7543299796282269,0.29029168500033575
0.00804,0.6964450513923489,0.2072935646017494,0.5820366988642238,0.028827545316614245,0.7286199410991636,0.3523299070931838
0.00808,0.6744708490212334,0.6448799745960637,0.8048161291985181,0.9690864072938148,0.04186971617880608,0.9415673327378895
0.00812,0.5403806994624152,0.8018752852831436,0.971054961265908,0.7856853634870059,0.38592985729714113,0.4417682821152702
0.00816,0.9369686238537804,0.6113241776021234,0.3614206311266511,0.48682587005731903,0.4596706156892211,0.6689553742537797
0.0082,0.9886113281258658,0.8269822433518167,0.6937363644515903,0.3613159541339158,0.7289385686516038,0.9166935363448437
0.00824,0.4998180332097376,0.11123083579734461,0.9267203677747735,0.2657935665933022,0.07253112677713747,0.6500933614367369
0.00828,0.6730163809988791,0.6196400093058315,0.6158024155467833,0.04831807157029866,0.8963007993553518,0.519108638208148
0.00832,0.5633497122121485,0.3651304620300544,0.5023800337677621,0.8463823539425936,0.06765140050377283,0.3872727802972996
0.00836,0.5289462833365736,0.0037379969231270405,0.15971584569740693,0.40517161739465324,0.621187099392715,0.7900895085959327
0.0084,0.5642268221461513,0.538746246592101,0.3640128407184935,0.13764947059443222,0.2224063961594963,0.7514226118029935
0.00844,0.25830298795504436,0.809021928086624,0.30456800177006804,0.7867559568363875,0.08368435489980364,0.45969410145669676
0.00848,0.18878052044883342,0.4849380206942655,0.7359702182449805,0.5550152013904968,0.4711284531586757,0.6464304172359789
0.00852,0.19757231310269152,0.046142446432291484,0.8042620283446082,0.17596924574960848,0.2820677666461193,0.7374714149516416
0.00856,0.44841941134075214,0.027482017934265857,0.3265969138624,0.9844531986233767,0.21682204812928607,0.7894231290600353
0.0086,0.9386581460742512,0.4764624649259074,0.5472674484418694,0.9838362249667462,0.15475879459394737,0.7688698631521028
0.00864,0.5673843403741757,0.5690553385228374,0.8378060327712282,0.49323317513196085,0.38173217535158677,0.7642011475727549
0.00868,0.5667404838961626,0.9478127233905749,0.30128752682857396,0.03833648273392454,0.3658704780271884,0.9797949576534565
0.00872,0.7153003013616953,0.9766438937455169,0.39670091821842335,0.6814882576667428,0.9316566189981044,0.3911780675440607
0.00876,0.10605139765925431,0.30978048455611107,0.13379546086776029,0.526339163976183,0.04172146459791115,0.6897639345245459
0.0088,0.8973430374762371,0.9147029462927511,0.9624288426738513,0.12544643635461983,0.9118267200176274,0.8365599627065435
0.00884,0.7602581840583853,0.09002248553642611,0.2777266051348015,0.48368038396797164,0.4553354429977199,0.6363384477859204
0.00888,0.7811143384485696,0.9337469363177793,0.20714845876493138,0.42794010774586255,0.1739618714022898,0.6541900862765446
0.00892,0.17995673482444086,0.34500492348067713,0.6314732097034723,0.47537858040377023,0.9749979293524433,0.818196024640598
0.00896,0.8804984199590434,0.7630779529035631,0.4624594729861782,0.04491395017899136,0.9747064499051982,0.5464330881049558
0.009,0.8834154278661431,0.2041653044465156,0.272213648339509,0.8398409933657929,0.40966725095003687,0.539533280078152
0.00904,0.5650926884191927,0.025823677819651447,0.9992991482348852,0.9314898048903588,0.8501719135072705,0.05480779761777543
0.00908,0.21322995590232807,0.3305740659024875,0.8751305434572838,0.9524082464019653,0.7902086910825781,0.9734237973972797
0.00912,0.519824490362303,0.3611543576578783,0.5506570430523852,0.8595652005362996,0.04013266989277031,0.7824152488601392
0.00916,0.4306510405662608,0.6297108312087855,0.6941211154039474,0.3725534510896391,0.3352624969242668,0.2244038190543567
0.0092,0.042089947020337415,0.8584971981699735,0.8485956406877547,0.4931359370833446,0.059511631018758226,0.5246929449616194
0.00924,0.5006178973402936,0.6785669813140341,0.40160435898398117,0.2336142515950821,0.5812105843116536,0.9478160037292941
0.00928,0.909410691441726,0.18825251568289725,0.3721528677875573,0.14669588692204505,0.8181250971336465,0.664108194804935
0.00932,0.5442729797207294,0.945642350503594,0.10984581492834378,0.5190411717957949,0.9401907755205051,0.9789003799162909
0.00936,0.5996189031871518,0.985163603333732,0.8664393771512008,0.03344784500646225,0.8250394686694505,0.5743046723218096
0.0094,0.5328397082069842,0.5241570928145527,0.8901643448832695,0.22233657454380729,0.24247852714104368,0.9956814818732739
0.00944,0.4633363327676021,0.33968203223679305,0.14885074810518628,0.6969660590818088,0.32488141627267597,0.31910465508289
